architecture,name,description,category,link,tipo_arquitectura,tipo_arquitectura_no_cloudfront,services,serverless_found,num_serverless,has_serverless,serverless_faas_found,num_serverless_faas,has_serverless_faas,serverless_compute_found,num_serverless_compute,has_serverless_compute,serverless_event_driven_found,num_serverless_event_driven,has_serverless_event_driven,belongs_edge,belongs_hpc,belongs_serverless,belongs_serverless_faas,belongs_serverless_compute,belongs_serverless_event_driven,belongs_none_analytical,belongs_edge_no_cloudfront,year_video
YiOTd6IfGoU,Go Global: Processing Tens of Different Event Types on a Generic Data Lake Architecture (Hebrew),service for tourism industry. 230k hotels and apts over the world. 200 countries! 40 million searches everyday. 20 million events in firehose. they split based on datatypes.consumers R&D use elasticsearch. quicksight as well used. athena too. athena used by devs to create new data types/events.,data_ingestion,https://www.youtube.com/watch?v=YiOTd6IfGoU,,,"['CloudWatch', 'Athena', 'OpenSearch', 'StepFunctions', 'Lambda', 'UserCompanyDataStream', 'ThirdParty', 'RedShift', 'QuickSight', 'Firehose', 'S3']","['Lambda', 'S3', 'StepFunctions']",3,True,['Lambda'],1,True,[],0,False,[],0,False,False,False,True,True,False,False,False,False,2020
cRxvZBIa-gI,"Equifax: Achieving Cost Savings and Reliability with EKS, Graviton2, and Aurora Global",60-70 percent cost savings with the right balanced use of on-demand EC2 + Spot Instances60 percent spot instances and 40 percent of on-demans ec2 instances,interactive,https://www.youtube.com/watch?v=cRxvZBIa-gI,,,"['ThirdParty', 'ALB', 'EKS', 'UserConsumerMobile', 'Aurora']",[],0,False,[],0,False,[],0,False,[],0,False,False,False,False,False,False,False,True,False,2021
pwrdLJx0iAU,Cal Poly: Using DevOps  Security by Design to Manage Student Accounts,"CalPoly is a college using AWS for DevOps.
    Primary use of AWS infra is for access control, security, identity management, logging.
    AWS Virtual Private Cloud is also used in which there are two subnets Public and Private.
    22k students and 5k faculties work in this college.
    AWS Config to setup guardrails around access control and online security.",control,https://www.youtube.com/watch?v=pwrdLJx0iAU,,,"['VPC', 'CloudTrail', 'Lambda', 'IAM', 'CloudFormation', 'AWSConfig']",['Lambda'],1,True,['Lambda'],1,True,[],0,False,[],0,False,False,False,True,True,False,False,False,False,2019
hrhBOOrR5v0,PureWeb: Building a Global 3D Streaming Platform For Limitless Experiences,,interactive,https://www.youtube.com/watch?v=hrhBOOrR5v0,,,"['ElastiCache', 'EC2', 'Lambda', 'ApiGateway', 'Fargate', 'UserConsumerWeb', 'S3']","['APIGateway', 'Fargate', 'Lambda', 'S3']",4,True,['Lambda'],1,True,['Fargate'],1,True,[],0,False,False,False,True,True,True,False,False,False,2022
JYeXbUdFOdw,Noventiq: Harnessing Search and Analytics with Event-Driven Architecture on Amazon OpenSearch,1.5 billion records. get reports in seconds - reduced from 2 days. Open search analyzer to fine tune queries. event driven architecture as the 5 billion records. Graviton2 to optimize the cost. saved 20-30 percent of operational cost which is $100k.,"data_ingestion,interactive",https://www.youtube.com/watch?v=JYeXbUdFOdw,,,"['OpenSearch', 'Lambda', 'RDS', 'SES', 'ThirdParty', 'UserConsumerWeb', 'S3']","['Lambda', 'S3']",2,True,['Lambda'],1,True,[],0,False,[],0,False,False,False,True,True,False,False,False,False,2023
PoYiSKUy8sE,Alert Logic: Scaling Storage and Delivery of Petabytes of Search Data,"Storage service to consumers and provide a search functionality through it.
    System has two parts -- data ingestion and search.
    Total data in store 25 petabytes. Each search query typically looks at 100s of terrabytes of data.
    Search Engine -- MapReduce system based on Lambdas. Rich SQL syntax.
    Search is a spiky workload. On certain gameday, the Lambda fleet scaled from 0 to 55k in an hour and back to 0 when demand went down (saving money).
    Interestingly they use 'Erlang' in writing their Lambda logic.
    The DynamoDB is not connected in the graph. It is likely connected to ECS.","data_ingestion,interactive",https://www.youtube.com/watch?v=PoYiSKUy8sE,Edge,Edge,"['SQS', 'StepFunctions', 'Lambda', 'UserConsumerEdge', 'Kinesis', 'DynamoDB', 'ECS', 'UserConsumerAPI', 'S3']","['DynamoDB', 'Lambda', 'S3', 'SQS', 'StepFunctions']",5,True,['Lambda'],1,True,[],0,False,[],0,False,True,False,True,True,False,False,False,True,2019
aY-wF9g0qkM,globaldatanet: Using AI to Build a Multi-Tenant SaaS Construction Site Monitoring Solution,"Image processing for images taken by cameras as construction sites.
    The edge device (camera) submits input images via SFTP.
    Rekognition is used to blur persons and license plates.
    There are two processing paths.
    First is immediate that uses Rekognition to generate output as soon as image is received.
    Second is to get better accuracy using a batch job that runs overnight.
    About 86k images are processed every day.",interactive,https://www.youtube.com/watch?v=aY-wF9g0qkM,Edge,Edge,"['Lambda', 'UserConsumerEdge', 'S3', 'ThirdParty', 'UserConsumerWeb', 'TransferFamily', 'Rekognition']","['Lambda', 'S3']",2,True,['Lambda'],1,True,[],0,False,[],0,False,True,False,True,True,False,False,False,True,2023
uhrheMJTV4A,Aizon: Seamlessly Integrating Data to Deliver Actionable Insights in Highly Regulated Industries,"SaaS platform to enable Pharma and Bio industry to use AI ML in compliance.
    TBs of data is generated per day.
    IOT to send data from manufacturing sites to cloud, as it facilitates in orchestrating the multiple manufacturing sites situated around the world.",data_ingestion,https://www.youtube.com/watch?v=uhrheMJTV4A,Edge,Edge,"['Athena', 'OpenSearch', 'Glue', 'Lambda', 'UserCompanyDataStream', 'ApiGateway', 'IoTCore', 'Kinesis', 'DynamoDB', 'UserConsumerWeb', 'S3']","['APIGateway', 'DynamoDB', 'Lambda', 'S3']",4,True,['Lambda'],1,True,[],0,False,[],0,False,True,False,True,True,False,False,False,True,2022
ZcY8DG-785w,TMA 2020 Special Episode Reprise: Halodoc,summary video,control,https://www.youtube.com/watch?v=ZcY8DG-785w,,,"['Kinesis', 'UserConsumerAPI']",[],0,False,[],0,False,[],0,False,[],0,False,False,False,False,False,False,False,True,False,2020
D_4dsXVqzMs,Met Office: Building an Entirely Serverless National Severe Weather Warning System on AWS,"UK's weather and climate service. Severe weather warning system. Way of alerting general public and first responders.
    Orchestration done by StepFunctions (powered by Lambdas).
    CloudWatch led polling mechanism to find warnings and send notifications.
    Warnings by nature mean that the system is not doing anything for most of the time and may be suddenly very busy.
    Cost therefore is considerably reduced by moving the system to AWS. Because they are not continuously burning money running the full scale system on-premise.
    Less than 5% cost now after their migration.",control,https://www.youtube.com/watch?v=D_4dsXVqzMs,,,"['CloudWatch', 'StepFunctions', 'ApiGateway', 'ThirdParty', 'S3']","['APIGateway', 'S3', 'StepFunctions']",3,True,[],0,False,[],0,False,[],0,False,False,False,True,False,False,False,False,False,2019
r2xfxJ-sXMY,Haptik: Data Lake for Conversational AI,"40-50M messages a month and stored 3B conversational messages in datastores. Elastic search because HA. Use of glue to create structure around data. Future plans - Log stash to Firehose, push the data to ML pipelines to make bots faster.",data_ingestion,https://www.youtube.com/watch?v=r2xfxJ-sXMY,,,"['Athena', 'OpenSearch', 'Glue', 'Lambda', 'ThirdParty', 'Kinesis', 'UserConsumerWebMobile', 'EC2', 'S3']","['Lambda', 'S3']",2,True,['Lambda'],1,True,[],0,False,[],0,False,False,False,True,True,False,False,False,False,2019
N2mktbl8EQk,An Under the Hood Tune Up with AWS DeepRacer,describes how AWS service (Deepracer) works internally. some AWS services are deployed in customer's VPC. talks about types of data stored in S3 (meta/data etc). talks about RL architecture (basic ML stuff).,compute_intensive,https://www.youtube.com/watch?v=N2mktbl8EQk,Edge,Edge,"['CloudWatch', 'RoboMaker', 'SageMaker', 'Kinesis', 'UserConsumerWeb', 'S3']",['S3'],1,True,[],0,False,[],0,False,[],0,False,True,False,True,False,False,False,False,True,2019
iwZLadQ3XpY,Riot Games: A new data ingest pipeline for league of legends using MSK,"Api in EKS,  Network can become congested (between AWS and riot direct network), hybrid architecture, 
Benefit:Within 5 minute engagement analytics of a patch rollout. (Seems interactive than batchy).

Scale:
 ~millions in 20+ shards(global), 8TB day/data, 1/2 million events/second, 

Benefit: time to get information from 6-24 hours -> 5 minutes.
Novely: Hybrid architecture	

Dataflow:
	Users/servers -> EKS -> MSK (managed streaming for kafka) 5 regions autoscale up/out, 
	MSK has spark job -> S3 (data lake) 
	Consumer uses GLUE, a metadata store (databricks?)
Servers buffer data using MirrorMaker to send data to MSK (network congestion at peak players)",data_ingestion,https://www.youtube.com/watch?v=iwZLadQ3XpY,,,"['Glue', 'MSK', 'ThirdParty', 'EKS', 'OnPremDC', 'UserConsumerMobile', 'S3']",['S3'],1,True,[],0,False,[],0,False,[],0,False,False,False,True,False,False,False,False,False,2022
ErXwuwF2mRU,Tapestry: Machine Learning and Analytics for the Fashion Industry on AWS,Fashion house. Serverless atchitecture. Amplify Framework for easy development and deployment. Pinpoint to get user analytics.,data_ingestion,https://www.youtube.com/watch?v=ErXwuwF2mRU,,,"['Amplify', 'EC2', 'Lambda', 'Cognito', 'ApiGateway', 'Pinpoint', 'ECS', 'UserConsumerWeb', 'S3']","['APIGateway', 'Lambda', 'S3']",3,True,['Lambda'],1,True,[],0,False,[],0,False,False,False,True,True,False,False,False,False,2020
qv9q0sFt6aY,LotteOn: BI Platform Using MicroStrategy Amazon Redshift and AWS Glue on AWS Korean,"Ingest multiple data sources into a data lake. Only mention data lake but not specifying the exact service.
    The graph is a little tricky. Does not make a lot of sense to me...
    User Parquet format in the data lake; transfer into Parquet first before ingesting into the data lake; DynamoDB data is stored in Redshift as JSON.",data_ingestion,https://www.youtube.com/watch?v=qv9q0sFt6aY,,,"['OpenSearch', 'Glue', 'RDS', 'ThirdParty', 'DynamoDB', 'RedShift', 'EC2', 'S3']","['DynamoDB', 'S3']",2,True,[],0,False,[],0,False,[],0,False,False,False,True,False,False,False,False,False,2021
uWUAcc68MWI,AWS Solutions: RealTime IoT Device Monitoring with Kinesis Data Analytics,"MQQT messages from IoTCore. firehose helps in redirecting. makes it easier. its extensible. 
    The entire architecture is available in CloudFormation template, which can be deployed in 15 mins.",data_ingestion,https://www.youtube.com/watch?v=uWUAcc68MWI,Edge,Edge,"['Lambda', 'Cognito', 'IoTCore', 'CloudFront', 'UserConsumerWeb', 'DynamoDB', 'KinesisAnalytics', 'Firehose', 'S3']","['DynamoDB', 'Lambda', 'S3']",3,True,['Lambda'],1,True,[],0,False,[],0,False,True,False,True,True,False,False,False,True,2020
aOZ4H98XROc,Cyxtera: How to Enable Secure Zero Trust Access to AWS Resources  Hybrid Architectures,56 datacenters. security around cloud computing.,data_ingestion,https://www.youtube.com/watch?v=aOZ4H98XROc,Edge,Edge,"['VPC', 'AutoScaling', 'UserConsumerEdge', 'IAM', 'ApiGateway', 'ThirdParty', 'EC2', 'Route53']",['APIGateway'],1,True,[],0,False,[],0,False,[],0,False,True,False,True,False,False,False,False,True,2019
vdujJAab1LM,ShopFully International Group: Serverless Global Log Ingestion  Analytics System Italian,"Processing logs from different parts of the world.
    Per day: 3M users, 30M events, 50GB data.",data_ingestion,https://www.youtube.com/watch?v=vdujJAab1LM,Edge,Edge,"['Athena', 'Glue', 'Lambda', 'CloudFront', 'LambdaAtEdge', 'KinesisAnalytics', 'UserConsumerMobile', 'Firehose', 'S3']","['Lambda', 'S3']",2,True,"['Lambda', 'LambdaAtEdge']",2,True,[],0,False,[],0,False,True,False,True,True,False,False,False,True,2019
6LcSv9XocTY,Intuit: Serving 7 Million Customers Using Amazon Connect,"Transcribe and Comprehend - easy to use, cost effective, time saving. pay as you go model lets them to experiment well then spinning up as POC. pure serverless - helps as tax filing in US is high during few months of the year, huge peaks. Did the contact center in house which took them few months compared to few years(if not for AWS). Video mentions the use of kinesis for events but the graph does not depict that. Adding it to make it complete.","data_ingestion,interactive",https://www.youtube.com/watch?v=6LcSv9XocTY,,,"['Athena', 'Transcribe', 'Lambda', 'Comprehend', 'Firehose', 'ThirdParty', 'UserConsumerWeb', 'Connect', 'S3']","['Lambda', 'S3']",2,True,['Lambda'],1,True,[],0,False,[],0,False,False,False,True,True,False,False,False,False,2019
wtl7CrSQnHA,Fresenius Medical Care: Enabling Patient Care Solutions with Near Real-Time Data-Driven Insights,UserConsumerEdge is a medical (dialysis) machine.,data_ingestion,https://www.youtube.com/watch?v=wtl7CrSQnHA,Edge,Edge,"['OpenSearch', 'Glue', 'Lambda', 'UserConsumerEdge', 'UserConsumerWeb', 'SageMaker', 'Kinesis', 'OnPremDC', 'Firehose', 'S3']","['Lambda', 'S3']",2,True,['Lambda'],1,True,[],0,False,[],0,False,True,False,True,True,False,False,False,True,2022
rHLuQTO6eoo,Insider: How We Ingest Billions of Data Points Daily to Power our Real-Time Products,eks uses managed node groups (spot instances). 50K W requests per second. 100K R requests per second.,data_ingestion,https://www.youtube.com/watch?v=rHLuQTO6eoo,,,"['Athena', 'UserCompanyAnalyst', 'ThirdParty', 'ELB', 'EKS', 'DynamoDB', 'UserConsumerMobile', 'S3']","['DynamoDB', 'S3']",2,True,[],0,False,[],0,False,[],0,False,False,False,True,False,False,False,False,False,2021
ItpY_KKR94k,The Orchard: How the 'Kafka Data Highway' Boosts Developer Productivity & Enables Business Processes,"- Music distribution services. tracks loyalty etc.
     - Core: messaging bus for interoperability between heterogenous systems
     - Systems can subscribe and pull from queue.
     - Core: MSK as central queue
     - a) real time replication b/w data sources, b) Event based architecture.",data_ingestion,https://www.youtube.com/watch?v=ItpY_KKR94k,,,"['OpenSearch', 'Lambda', 'MSK', 'UserCompanyCRM', 'Fargate', 'EC2', 'S3']","['Fargate', 'Lambda', 'S3']",3,True,['Lambda'],1,True,['Fargate'],1,True,[],0,False,False,False,True,True,True,False,False,False,2023
BX1K8x1lVLc,"Love, Bonito: Achieving Scalability Using Magento with Kubernetes","E-commerce platform.
    Web is powered by Magento.
    Magento by design is monolithic, but they have split it into 3 parts -- web app, chron jobs, admin panel -- and have different autoscaling rules for each.
    Mention k8s has advantages that deploying does not cause downtime.
    Future: headless applications.",interactive,https://www.youtube.com/watch?v=BX1K8x1lVLc,Edge,,"['ElastiCache', 'EC2', 'CloudFront', 'EKS', 'ECR', 'Aurora', 'UserConsumerWeb', 'S3']",['S3'],1,True,[],0,False,[],0,False,[],0,False,True,False,True,False,False,False,False,False,2021
3WgTBTDlQN8,FanFight: Building a Realtime Fantasy League Gaming Platform on AWS,"Fantasy games platform where people can create and join contests
    Last month 1.5m new registered user, every match 0.5m users create their teams
    Plan to use Apache Spark Streaming with EMR; plan to use DynamoDB","data_ingestion,interactive",https://www.youtube.com/watch?v=3WgTBTDlQN8,,,"['CloudWatch', 'EMR', 'Lambda', 'ApiGateway', 'RedShift', 'UserConsumerMobile', 'EC2', 'UserCompanyAPI', 'S3']","['APIGateway', 'Lambda', 'S3']",3,True,['Lambda'],1,True,[],0,False,[],0,False,False,False,True,True,False,False,False,False,2019
LD5ksgnu8r8,DXC: Claims Automation Using Amazon Textract and Amazon Comprehend,"want to speed up process, go away from manual reentry of text. have more than 4.5mil pdf images. 
    textract for images, comprehend is trainable (custom plus classification). really accurate.
    weekly training of models. images not always great. labour reduced by 1/3rd. better business rules.",compute_intensive,https://www.youtube.com/watch?v=LD5ksgnu8r8,,,"['Textract', 'Lambda', 'UserCompanyDataStream', 'Comprehend', 'ApiGateway', 'DynamoDB', 'ECS', 'UserConsumerWeb', 'UserConsumerAPI', 'S3']","['APIGateway', 'DynamoDB', 'Lambda', 'S3']",4,True,['Lambda'],1,True,[],0,False,[],0,False,False,False,True,True,False,False,False,False,2023
